Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
ALK8,Thermochemistry,2.109460877786481,5.82216539895825,3.090599762682533,4.85270840300544,3.674293011205066,2.235767326007066,2.29473432856793,2.2662647021744378,3.764925796849784,1.9160840834342932,2.120301480463466,1.8984809601806312,2.4576943817037264,2.502569984429649,0.9190674047345642,3.428035247741536,,,
ALKBDE10,Thermochemistry,5.396473187609248,4.207134319548479,3.6336228263746464,4.139778971163189,3.132143321462748,4.389891640850729,3.98540131174179,3.4674610096729586,2.719747847623954,5.232546383940077,3.5782300864482237,6.500049112216797,6.993135652755003,3.5820114648165577,3.702569639181647,11.449937535092236,,,
AlkAtom19,Thermochemistry,0.1784999032099257,13.912748200883623,4.525057989247721,1.821643454413836,2.712410080606596,3.666247469482016,7.689287785664461,6.954698671512104,13.998835857976168,1.3436004106596986,5.580865996273211,7.448035377686079,13.301001852939622,0.8708982653155347,1.6233485647512949,3.02385610242098,,,
AlkIsod14,Thermochemistry,0.6026287051151369,5.891785118491636,3.5351462340349764,4.338163693961323,0.5089774072987737,1.260741964153419,1.5785041828614628,1.7797777884073869,1.1129298171048077,4.458032265878092,4.2914249461446925,4.935603882164161,2.3234117644245624,0.9680492150724982,1.6811737868865486,1.2116221678011825,,,
BDE99MR,Thermochemistry,3.128340888590329,3.6502248382733073,5.8754377255697285,5.745174649669899,3.4425431732053093,7.696239397753258,6.318421783275559,6.539049655125522,3.799261162151311,3.331581884790041,3.749306007504408,7.379332566900447,9.98574971777692,3.702226658191617,4.068151948513196,9.533411782006493,,,
BDE99nonMR,Thermochemistry,1.131968474262318,3.186200791170887,2.242623121247292,2.648638950770596,1.7463904156702188,2.392401580167982,1.8252766941186676,2.221120546685284,2.3701353311153355,3.6294452207709607,2.355946849722876,2.8832483507596347,6.490027582307006,1.5260537239626146,2.246010165624212,2.340057806486221,,,
BH76RC,Thermochemistry,0.7576878957771179,2.0303856515773635,1.434104339188948,1.5799370243097173,1.002888151487476,1.1818481745213547,0.9163360311818723,1.0985051334951723,1.405064614717337,2.0799667836421825,1.106338250592347,1.905891593451936,2.684554049879526,0.8519222527033052,1.4924525065101009,0.824519731759345,,,
BSR36,Thermochemistry,0.4533311394513484,10.756588084778526,4.99627849099243,8.087872526721513,0.1810187561230049,1.730849450197986,3.00872180709244,2.396291910335856,0.5112422213214443,7.6513799677943615,6.16598933369328,8.826634122859817,3.7400316131352342,0.4844139985105923,2.048466969999989,1.2718346792244088,,,
CR20,Thermochemistry,0.47235782562405,10.676748215097335,6.007337521056526,4.533577853490348,0.5972685374937856,0.8060505435246688,1.748508472193277,2.38474264028564,1.43685495375983,1.2713829958651288,5.567194585434744,1.5808245371162708,1.0165340415267503,0.4407818689179347,2.8180995755324667,2.8290607654439155,,,
DARC,Thermochemistry,1.53001449572068,15.470141661787371,1.9143946934733695,7.415488263221905,1.4467915806277294,1.3620472688005412,2.3583962695449503,1.6999102609495584,1.710632622901809,3.1121515822883867,6.1238039589515525,2.921864287124168,2.191822723129323,0.7062201791782119,4.298529241224822,0.489499083510169,,,
DC13,Thermochemistry,2.09763806173199,15.115091723075462,8.59906129271861,10.208403421921862,4.127495359287781,8.021390040187066,7.108915611457917,7.1475886678904095,4.954335766510165,8.574256943778085,8.061170689541433,7.064657392327307,7.648402497269912,5.149615565913511,6.187754597905486,9.727861966164795,,,
DIPCS9,Thermochemistry,2.580543591783668,4.926084411408561,5.46595492922764,4.791427613545807,5.820216469571948,4.504702352073498,3.299438051448305,3.5676104933151134,4.571366225446809,3.2832711901999243,2.988282591134445,5.304531045396124,4.5861137787955055,5.105520543319623,4.310399746800461,5.317680782530886,,,
EA50,Thermochemistry,2.137130085062871,2.0393505861775743,2.4496752059691635,1.9449025300610367,1.6634397644016594,2.43823388596843,1.940927194794815,3.4547063449673896,1.8253747275011816,2.867643029199982,1.7806543210694878,2.13930589258614,4.361334789133038,2.067368629427518,2.609971162006853,3.3742419438070463,,,
FH51,Thermochemistry,0.5741986167704514,3.84871901714672,1.6110574747145818,2.102110811787948,1.0520231768442765,1.7193029094455314,1.1395695742108385,1.1804485250914936,1.5800103730319972,2.4299558384961824,1.9920087081901352,1.8981329131372968,2.4624002389360657,0.9489390481535956,2.2205667447725794,1.3493397797594753,,,
G21EA,Thermochemistry,1.5774566968949366,2.594802606415614,1.6967548573463715,2.225009516326221,1.3018590665086007,1.733476317687946,1.8023780828424816,1.914469507823733,1.4340967710018675,2.6242281245510832,1.2846661427582884,1.9021725485365184,4.618210504917358,1.3691605645263976,1.8597898407846136,2.446802531430245,,,
G21IP,Thermochemistry,1.7386094903507825,3.747907929035386,3.2634090755533967,3.860244554812656,2.935166221998384,3.2761093426446437,2.5916472377061126,3.083070832539052,2.499862049218221,3.69017590524873,2.725082813240552,2.930587250498786,4.916104302024523,3.1021035801103096,3.014168577101062,2.3144132404580806,,,
G2RC24,Thermochemistry,1.16356621415302,2.3035595694956355,3.616972473258816,3.0750586852517565,2.0653913240729564,4.043046349466731,1.793560050510382,3.34753015179712,2.5280137757954777,5.953913868196241,2.728076965972633,4.396506076527737,5.540682240091805,2.0494967078033985,3.79819143367263,1.3485620753437295,,,
HAT707MR,Thermochemistry,2.4686724754791687,3.1653431733641626,5.3267323124686445,3.760506707652159,3.366789082440908,5.922238418815513,4.978491696096505,5.081249791372776,4.4647455599303,3.314758979900001,3.064305608218909,4.326609992855291,4.943754831871628,3.31336400432819,3.9551736658859302,8.057751187115668,,,
HAT707nonMR,Thermochemistry,1.3297332681549192,3.082160117568864,3.010850133283861,3.2914841864054,1.9011720661246,3.3051431274416228,2.5013495568841835,2.8029486810851774,2.6884148194988917,4.044423744440714,2.6875683578958647,3.057808606822728,6.269918374970653,1.902893291660126,3.020615963345965,2.7906147461082584,,,
HEAVYSB11,Thermochemistry,0.6325414268420299,7.63809543913666,3.676424593815258,7.306827922490044,2.353238795195765,3.484605398517195,8.360049070933982,3.182539833889683,5.092589361198306,3.641458659334989,3.2995677437528026,3.621523470431045,6.001738003036459,2.700294079556406,1.4368101427121331,1.7974699219701775,,,
HNBrBDE18,Thermochemistry,0.4114859873690872,7.003239927320446,3.375899052427964,6.174501977362572,1.7536593811858152,2.436444906278792,2.938006493822608,0.765773245152626,2.250088983499777,3.369220647003093,3.0588395610854726,4.901893384173753,7.941608966604807,2.4849885860607213,2.3485527780108963,1.2303635623022613,,,
IP23,Thermochemistry,1.6182937071547856,2.485607528242874,3.3453481011843205,3.217920508021229,2.755777481602128,3.989337706502026,3.025340832465852,4.405616021813181,2.5556671439677814,3.414168393886729,2.580233004907193,3.287647480980379,4.985328685822048,2.665513585928444,2.395012875053206,3.743256304749373,,,
IP30,Thermochemistry,2.4912593154553018,5.659380896792843,3.700872510529949,4.123893075188544,4.219276690615508,3.4243715467853595,2.39787923111022,3.0805507035991107,4.1027691296403805,6.552760508349192,4.854155313815765,3.7502426990064266,7.1686688842726936,5.358702589153323,5.122608566866574,3.3476905914909008,,,
MB08-165,Thermochemistry,3.933331574279449,8.085296735683116,5.58271388513111,8.835358353674447,3.953193547893072,6.826935995001185,4.761639294228581,4.973751879740379,6.73840550333871,8.624293573208858,4.780551716704083,8.10279907896594,8.916256608076495,3.790403667966368,7.685034343504134,3.8948623479795033,,,
MB16-43,Thermochemistry,22.566813072716045,58.0104889653819,11.468074033870316,49.048129830305705,8.49622867591622,23.97447648770501,14.431904132979806,16.135638265405557,19.50480917614178,18.22541922227361,13.370449190050268,37.72726802483127,13.76766953979362,15.430126484566388,34.01890616962744,20.03721199425685,,,
MX34,Thermochemistry,36.3665494035403,40.10686264867815,18.895606148453943,24.37783904757244,14.364259572706214,9.287484357012112,14.412131497187229,8.82797722852408,7.323010925124337,29.0893147038675,19.14386099266782,32.43273299240668,25.23186439980472,13.552566531756169,12.611920563321211,19.06602770103488,,,
NBPRC,Thermochemistry,0.6820879813370038,5.111763907971134,1.5832073506987143,3.3878396129162778,1.31265690492322,1.6425435977818317,0.9738792466193344,2.016403139700365,1.7837846827220665,2.555299589224397,2.222727488390664,2.5979656506458664,1.969858953758652,0.9487755260665576,1.4861881969767083,0.7461953789025882,,,
P34AE,Thermochemistry,0.7489747287681916,9.810721533923449,3.898327083955583,6.616379038488082,3.894657930538871,5.360744902862933,10.33324180468448,4.263863373730806,9.850286716584522,5.559856906364309,4.348278870332298,7.804128835448941,9.99104167380858,4.026815737034887,1.8853688025068815,6.8636992346047085,,,
P34EA,Thermochemistry,1.0598214863953712,2.495318106659107,3.967191214099385,2.44440535557007,1.895155098121427,2.067791105033507,3.7126029090799744,3.887058707453636,2.1629622109427635,1.2870796133490323,2.23632331860253,1.5292499451362314,1.212713807256152,2.7821172330069626,3.5166164727471045,1.0992339838084475,,,
P34IP,Thermochemistry,1.0707191353034584,2.638490583220772,5.16896476462676,2.4385014020344555,1.927084606916668,1.6695035432174004,4.313258027365165,3.991879518779547,3.926777000510623,2.3377160052063988,2.573922623562931,1.7710795936770485,2.472525045188621,3.095432034289043,3.0781454409703106,2.00369807560254,,,
PA26,Thermochemistry,0.98372783270267,2.2815819677025218,1.968354760991645,1.3259195662151957,1.3133501532211829,1.1540437341465537,1.287335186440467,0.9452298754707372,1.6276992696369403,2.4268562033471595,2.2274171069389386,3.3564260320300905,2.468351553613359,1.5033153819055716,2.5283573667957264,1.7648365742586738,,,
PlatonicRE18,Thermochemistry,2.678210543282386,22.9989166402222,15.727753472339309,19.29416089408528,3.487545834395843,13.608136527103596,9.237595707595409,10.688927703751272,11.612665209117395,14.397382266208972,16.299448443407766,16.99484743187761,11.850521625933585,3.612016518474875,4.739460988129791,3.393067614602635,,,
PlatonicTAE6,Thermochemistry,3.8278932899536167,41.331011554878295,9.01361128364268,15.262539621687456,4.354964591126493,6.669899019630236,10.988729502615664,14.70345437686236,9.81332308936078,29.581401338075317,8.523324399559803,5.123094294757682,21.466724505375947,4.017468880254512,7.271176234036375,5.395972914666761,,,
RC21,Thermochemistry,1.1389299494072267,2.2455257340703847,2.2039035476036086,1.9804724346260327,1.5468185928385405,2.56311669648756,1.582290209339707,1.4816565986538972,1.7223413953859246,4.17734385408559,2.31592368524028,2.89310141325134,3.990241831377733,1.8180106381833367,3.497961993639492,1.714103464908501,,,
RSE43,Thermochemistry,0.4144157367971215,2.0052820516848016,1.2199159572346088,1.391296334925481,0.7829771498409842,0.8516524127337514,0.648255796816798,0.5822334819911057,1.3584399724236,1.6052739557643572,2.2451792315375143,1.4742312588343225,0.8226361367541994,0.7865778313128037,0.9947256498032948,0.9321506345378376,,,
SIE4x4,Thermochemistry,5.186589431796175,17.46305549966796,10.076126546232157,13.414921409266498,10.868337176925603,8.58978620005539,8.53948748790561,8.463982830079736,11.27558779001386,14.006348351243618,15.07892121019382,10.196732263073423,10.79805939850575,10.612596235922776,11.372205019778304,3.960571151852212,,,
SN13,Thermochemistry,0.8204588530088229,2.2637803179687923,0.6692982695768135,1.831479541751998,0.5706338495909734,1.1965526643626307,0.6952773886759084,0.7623736364472055,2.811084195555376,0.9345407270419922,0.7008098307748534,2.3114828158682825,1.9019342105862371,0.5044102454502243,0.8195776800758755,1.099691662106557,,,
TAE_W4-17MR,Thermochemistry,3.2497524574782437,4.429401921851394,7.44620700135052,6.116539378533209,3.079523267203055,7.838630995444221,6.32088448342069,7.286144745399133,3.894243818094017,2.7511231677750945,2.4340862608924057,10.160888493978694,15.680240852174853,3.964409077846841,3.5737840537266488,11.81519073251764,,,
TAE_W4-17nonMR,Thermochemistry,1.1052717976246558,4.964876925019105,2.4619141531828594,3.2856838946391766,2.402681843765563,3.00011436868018,2.330174404429592,2.630387997937853,2.9566401604977908,3.990803858402826,2.121237241741785,4.119837401908906,11.727951250371524,1.6956879779425091,2.163925255988379,3.3463893863709107,,,
WCPT6,Thermochemistry,0.4483462425278095,0.9574375043267888,1.402352734209083,0.8749159192090187,0.5721265337231257,1.144677891368556,0.7984290194898539,0.7224869758145652,1.1882310126454318,0.9424560921303304,0.8150857041838456,0.6850707717007628,0.982275061397052,0.3426055309534271,0.8777185961463481,0.5429025181930188,,,
YBDE18,Thermochemistry,1.0096490849760569,8.251075112299263,5.125225867744252,5.451210346081327,2.6217794495504183,1.0143474854657453,2.530940313521073,2.21484570172464,3.406475326591442,2.5948396346300173,4.178965809700087,3.5855583345182445,4.006927812291625,2.978937531800584,2.063045498417098,1.5717207209483162,,,
3d4dIPSS,Transition Metal,5.771956610864018,7.462330638905525,8.264940638996915,5.312822130026395,4.9390233312426375,9.81173770498645,8.157889593492396,5.161865895788283,6.957602353106942,8.7471036586146,5.802859207159301,5.515526091854253,17.038855212481916,5.105710718116074,6.237551272341253,4.32488942252027,,,
CUAGAU83,Transition Metal,2.650846155627833,6.083870072513622,4.542049782916617,5.633107175914561,3.0357049642275062,6.835015448938393,11.585904617874938,11.079908694948376,3.4212174569086757,5.530796353621703,5.408175502190403,6.768449001962884,4.846176435893492,5.875245087556626,6.206587682880119,3.684193328785951,,,
DAPD,Transition Metal,4.607186491430297,2.660214412481293,11.927628887837663,4.761279903636708,2.4726111468606957,8.43843528305069,12.896642178344822,15.992588133499416,2.6136504350604004,2.79264826193012,2.2036011302867857,7.330319618782145,4.222222881791223,6.264820621215809,5.85369388377498,6.291847973236635,,,
MME52,Transition Metal,3.149449932564372,5.284955232106343,3.784353257876207,4.017528446241038,2.7274496797755368,2.97230287130546,3.313120238373245,3.350486239764749,3.203885017036119,3.8834174689765786,3.210468895896616,3.3027605022487654,3.187425662931484,2.58171358274318,2.624988796093977,2.930353625124135,,,
MOBH28,Transition Metal,1.100650872326611,3.063557185883739,2.433464740500198,2.513724987281642,1.6367574228681292,1.9566092817305776,2.4025508190556155,2.512809165209824,1.6125116837999816,2.1847862387707835,1.7473899730658,2.657303023072781,1.86481172656652,1.632152331397974,2.060501457995487,2.8292967276619785,,,
MOR13,Transition Metal,4.033169679940976,11.372147413928722,5.912628787649044,8.72608468800899,3.1245290351459563,3.996879487277588,6.957364679527243,5.791349901688517,2.5921799090052526,6.693171212685874,6.483953939718727,8.757375154003814,4.063405847075659,2.1185485396453543,2.3863099620378154,3.65861958236231,,,
ROST61,Transition Metal,1.819113885555801,9.834910222970056,6.108630892332639,7.886695086300632,4.034569735730239,4.985055095652053,6.490209724977269,5.477692259599362,3.987357457226822,6.181147767176772,5.11090423209455,7.422987762297963,4.253591573187539,2.785122329542783,2.797900690687249,2.0837300898982307,,,
TMB11,Transition Metal,0.7929507030657759,2.7557071310869325,2.93500911301827,2.551109613186592,1.5422981025118798,1.425803814775354,2.183778625593968,2.328354191600184,1.6012335152568231,1.8475713293352476,1.5000224886290372,2.545784295636784,1.7421711172955143,1.3799714084537036,1.913671274726984,1.1919286159261315,,,
TMD10,Transition Metal,7.175748173907114,6.194839504674416,7.089728592652852,6.442689066026859,5.059504097538477,12.661836459713896,10.385850364858928,8.964968681545056,5.566427935558565,7.158028744528907,6.099187566125728,10.56831737182686,11.8596995218178,6.467314039428805,5.419153718848406,12.5200955163913,,,
