Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
Dip146,Electric field,-0.0025816915119343947,0.0010317347990416333,-0.014939807733428382,-0.0004786241722157121,-0.017382546072266518,-0.007006617181124073,-0.011631919254788606,0.004145126156244389,-0.021106003261619457,0.005044730351322951,0.0013337879024443073,-0.00039342214221801546,-0.0021179634010052074,-0.005061298543205576,0.005518478370596387,-0.007656807311406264
HR46,Electric field,0.09959213387707835,0.21094218236879572,0.039447786752293774,0.1150921057225627,0.20196828481428905,0.027364929741975377,0.06561376729251557,0.07770643592001203,0.1476107244875817,0.134938667509259,0.1410538700792658,0.06315528622333776,0.050129729227017694,0.18292468340229562,0.06570618024010222,0.0957950854535926
OEEF,Electric field,-0.034930356857956854,-0.5272592138348754,-0.016132920214441206,-0.1546691359123238,-0.2562894680265389,0.015157520875266561,-0.008156326155877658,-0.08874432402661878,-0.11696643850559059,-0.30493663246348723,-0.23264135269879727,0.01379748129431569,0.021828555643487697,-0.2046332886222693,-0.08632838855970709,-0.03549728441104224
Pol130,Electric field,-0.1040736337115801,0.011732188933884205,-0.08484890824009902,-0.05918252782254412,-0.04767584595574887,-0.10793606733168468,-0.16635573978651647,-0.11978591027644411,-0.05361989014290647,0.014924547030799592,-0.031161565585013748,-0.024714244467157802,-0.00704630871393537,-0.005021544280304918,-0.03039234313533016,-0.7751556678095642
T144,Electric field,0.145226217911835,0.3648335772080084,0.08962202606049272,0.17285000619901886,0.29588181496582644,0.07248521070600755,0.110333456685695,0.14289445423112285,0.19391463351683585,0.2382182520981296,0.2460055607035403,0.10905337875655781,0.11198982978062509,0.26642674004244593,0.08437978924227488,0.2743217777742631
V30,Frequency,21.19008622916903,-12.037572412880198,27.05841701919246,7.878063633005764,-35.19232013776025,31.31908573824595,19.538179266592604,16.222935025843338,-1.2001515147801556,12.41564109150626,28.333049139335248,38.80278850654242,46.092421745388144,6.2218514245074275,0.02023935258098742,1.818209485112297
ACONF,Intramolecular Noncovalent,0.06768259874103433,0.943369007547387,0.19590288970758335,0.6874417367684303,-0.001431349104622846,0.0688374797282399,-0.24528079445148665,-0.39935147206113425,-0.5223135180856141,0.6305366425166608,0.2025190107420149,0.4443692109046725,0.42211351226867005,-0.05661936408668878,0.0077600415362217125,0.03166522301968613
Amino20x4,Intramolecular Noncovalent,-0.02720967204500817,-0.09571004951815934,-0.014885826810634575,0.015841949657754945,-0.02890706320955764,0.12436375342895481,-0.025787464185079895,0.0720527854643693,0.07285467668870882,0.028895023656759243,0.026132373982671608,-0.07294194755656423,0.07623207858210305,-0.04495323270381526,-0.047685430918883547,-0.04994671996499474
BUT14DIOL,Intramolecular Noncovalent,-0.05262525549633935,-0.22219843099697728,-0.10360275740336711,0.09080111407601582,-0.24684830422921417,-0.26967875786766227,-0.09721720236624759,-0.28184382321053025,-0.3929780101065187,-0.11113375155883931,-0.5417810455807941,-0.0460665107839533,-0.031198636637620236,-0.023443382351935285,-0.01849211197227795,-0.013245023550997222
ICONF,Intramolecular Noncovalent,0.08885486163470849,0.043244796932475446,-0.0069035971434103,0.15033620605978223,0.09312672467817913,0.08196311335784878,-0.007054568577287856,-0.11216504467920888,0.0901336411039512,0.22907174660066312,0.041841615606827476,0.14888717964923068,0.2810638483830252,0.031220238924639626,0.09604856013674118,-0.04239114287270214
IDISP,Intramolecular Noncovalent,-0.9099365535991112,4.239799168342042,1.2486661363266016,1.5970345469466822,0.3756649263202432,-0.28453622255269423,1.20088313057469,0.027543859020391952,0.716514936765741,1.3039257815041232,2.3207161857611314,1.8470227857158241,0.7799799795084322,-0.7603784974303401,-1.1015117761170357,-5.465748615393378
MCONF,Intramolecular Noncovalent,0.3030024962917174,-2.425554837682476,-0.7451381219327754,-1.6924041744556573,-0.03833904477331869,0.00126212827314989,0.33273760121006546,0.4060780539844043,0.46914396435347927,-1.5857464395660779,-0.8877033048075179,-1.4016970458405453,-0.6291409174177497,0.27215101642590434,0.19052844627732862,0.07043029753164368
PCONF21,Intramolecular Noncovalent,0.10433863579603614,-0.4107819531607904,0.6144883492056245,-0.1789908233073734,-0.0020902340716262243,0.06533900566033513,0.5346401601096421,0.6281974545266512,0.5715247591259036,-0.42233728911309015,0.3500904186380669,0.2439684985283211,-0.011950255247929118,0.16216420558980946,0.08364630520239463,0.0343627618280297
Pentane13,Intramolecular Noncovalent,0.13404215481289036,0.34776364199204496,0.13374442087197674,0.3505576617245685,0.10332842364460931,0.1777526884354834,-0.032691365033479386,-0.24870514431159846,-0.27886326412143586,0.27934196870070027,0.01266630373819801,0.2252559520751164,0.4702535009791267,-0.08782816557509812,-0.03082738675026358,0.05676168294897565
SCONF,Intramolecular Noncovalent,0.12071347706180766,-0.386833848130595,-0.15506858350988917,-0.12024690159838514,0.03626646711061908,0.14851509608716768,-0.0994712699416984,0.05714217544883929,0.09395055234413349,-0.08136981423559894,-0.14641587753188662,-0.22629210107885336,0.05854760111938678,-0.02262420441289208,-0.1554365070996072,-0.08809231396840071
UPU23,Intramolecular Noncovalent,0.12387820855645935,1.9939314614790205,1.4168758281363047,1.7772265430695209,0.24172701705137054,0.7749709046440418,0.348442333883,0.5326174257843423,0.1325085919204633,1.488298159731445,1.1957369823044646,1.7858757405509793,0.7364977668859676,0.20665256589092448,0.34728115492481715,0.2606625728240315
AlkIsomer11,Isomerization,0.025341804671758807,3.2087074238502797,1.2967327830238398,2.307683330257341,-0.06684352996912452,0.11936342028905002,0.1495387593022925,-0.07863138100697686,-0.5160698155563737,2.2902269579507464,1.773344700164886,2.2843072560451443,1.1699688240426414,0.17135378960031006,0.575735361637987,0.29700281963701025
C20C246,Isomerization,-2.862625858390641,1.0381392178029476,-12.131390683133526,3.3311155001226553,-2.0827182725455615,10.295811222956077,2.5827244207931,4.536366190777199,-9.72909045327948,-12.931303563845248,-8.895935279095106,-10.418023608536982,-13.824039329727462,3.320314786159649,-2.5582075733556677,-22.950092457565976
C60ISO7,Isomerization,1.712166681923509,0.1373519452248441,4.591420162150101,10.010694802151722,4.269973826407148,9.557815970437797,7.5561319346992235,8.170305227719103,1.909732983687385,1.498073268342859,1.2975144185492493,6.769587625061933,4.538116468736418,11.356181880708748,13.021506289352825,36.3890375741427
DIE60,Isomerization,0.03461372731669488,1.3296043616839386,0.5188612447770425,0.5306657647515817,0.5398859340172042,0.2513830964785566,0.41907777241830263,0.5224531152817126,0.6908629323968223,1.4575474210453863,1.3028943184263244,1.0362073225725643,1.3878400521287118,-0.2137727987285534,-0.07708470353816453,0.34676224335376327
EIE22,Isomerization,0.18349543798215684,1.582675848443481,0.5994692777585452,0.7890514503057006,0.5223737490124832,0.2711899839672811,0.18999538648640088,0.3075094650477167,0.7025197792128376,1.3997633286245905,1.3051793760968886,1.0269038279216376,1.3853558822174579,-0.0347720209585233,0.036235439398843654,0.4193207390571303
ISO34,Isomerization,-0.04103242001873184,-0.44763640443190383,-0.6396278133682404,-0.33316007809089154,-0.11160285526192801,0.06421001766795734,-0.6202051936464361,-0.14384077798451472,-0.9406915016501249,-0.44759074204632254,-0.7250916618197125,-0.5447741789074763,0.08878072696087719,-0.31756029776506073,-0.6471552988992892,-0.17966663947877223
ISOL23,Isomerization,0.24281772938194465,-5.036970055451293,-0.8943872644542571,-2.758957366763692,-0.46382665616250585,0.08505585895055191,-1.3604403433207577,-0.3107572115762532,-1.2872561969582044,-1.1464602265376236,-2.8261891001183823,-1.7952678386823115,-0.1265851971568547,-0.40860852891938554,-0.03643750531645702,-0.24103662082134977
ISOMERIZATION20,Isomerization,-0.42302936234173494,-0.01449992730840828,0.1441088120103823,-0.4104424415916316,0.37763862141709786,-0.19218056207193218,0.5718515141074324,0.7324831525747457,1.1709356498509025,-0.04518037151052003,0.0879455312278445,0.23556977681660793,-1.0190375345052547,0.4295721871386263,0.4941922154426862,-0.6587551808413569
PArel,Isomerization,0.2625487873714215,0.0210136011531724,0.23873113502416507,0.11294700527603103,0.7578093063063702,0.4204685871444321,0.3583326523856525,0.42438487380046264,0.7858706765651288,0.7142444046056848,0.549032241886562,0.6817111382726153,0.9660146408859063,0.25203269182566135,0.30363141220452566,0.06579319754866261
Styrene42,Isomerization,0.41073576896811526,3.3664717265999995,-0.7997511027592581,2.563596004646505,0.6520266726249382,3.591244230750793,-0.19280611521299487,0.2999159852170927,-1.4883429302276006,0.0769271200212436,0.1860064823155755,0.9710735167782893,2.500344942682708,0.3895028115758025,-0.46507202798377895,3.3193034871906133
TAUT15,Isomerization,0.06547121770871257,-0.041006982751894634,-1.0235195962264323,0.09587468760316925,0.6970332148797344,0.6365159334802846,0.3468051799459356,0.06899284689539366,0.6722369604769292,0.4245064652624016,0.21533728900028024,0.06756363130543556,0.520603307956735,0.173583427738006,-0.14230658179834527,-0.3105036749113084
3B-69,Noncovalent,-0.06236286836484746,-0.06737615341313635,-0.4659550501712856,-0.033123877064205054,-0.06477299402051459,-0.09096909545744665,-0.13275454390467842,-0.1440385320457264,-0.18822136680938376,0.019682539384159096,-0.030667278410533304,-0.2616804496225253,-0.057579113574836006,-0.09966794827431753,-0.08629005741839586,-0.9002978372090048
3BHET,Noncovalent,-0.07177515171989762,-0.07780769834647112,-0.7800199915925796,-0.016722879599977925,-0.11677391888106048,-0.12475519302305312,-0.29349889751007463,-0.2548802387882713,-0.2932529294688118,0.05536855262088438,-0.11298131433454317,-0.41786228616922055,-0.06029415683133375,-0.13823717132957314,-0.10041952223378255,0.01699784997077932
A19Rel6,Noncovalent,-0.03186628464194993,-0.44603071275742656,-0.4862755605972081,-0.1963010431421562,-0.009117261292994075,0.05389722633174137,-0.011579000225355343,0.050123006200140735,0.13192457372850547,-0.20516919583076,-0.20439389906857908,-0.4239651958507069,-0.05735799551878528,-0.01737863763834857,0.004483355376112071,0.023597916992875556
