Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
PX9,Barrier Height,0.47448234331643213,3.5071812821495576,0.9105625500860915,4.362602043801216,0.9797574550304687,7.104060246662061,5.042747228687834,2.6424105387027876,2.1407841854024667,6.114524213871757,1.3237757538437382,1.2391753658011193,4.685436222385778,1.8165338922457357,2.4125800970516593,1.3184234557102679
WCPT26,Barrier Height,0.5987257351535434,1.3953508177804286,1.3081284755356355,2.2765848539292817,1.1592125634737716,3.2879970434220436,2.8927263011966318,1.4418095122517824,1.8570251290425819,4.491389853086121,1.3185202689433262,1.4580167376518711,3.829777819120016,1.2132107697975487,1.4701110004648266,0.9440281093876894
Dip146,Electric field,0.025954803254041068,0.0416891715082494,0.04309098655279862,0.036449292039915815,0.03888568985721261,0.04536670279200577,0.03649260402706128,0.03762621170582998,0.04614491445252606,0.036468590800057564,0.03308097962666062,0.032241752033210766,0.04192416221485422,0.03652759911264814,0.03479850476593585,0.030987366359740195
HR46,Electric field,0.015998275307806776,0.03471147246964856,0.01132323170348001,0.02066970191195191,0.03387196443393573,0.012440302884580173,0.013290527704004042,0.014546043162804747,0.02359933845441981,0.022608940099188866,0.022921458100126715,0.012859565559098469,0.012574045588066034,0.03231126806686867,0.013989924228240335,0.015446414045063878
OEEF,Electric field,0.046158138661940934,0.1554566980293794,0.09150658743031238,0.08540690530404024,0.15047039139151377,0.08598716684158136,0.09145153225001809,0.13415852065155606,0.14204642518982127,0.17338707174845636,0.13360546875815732,0.1314107978972886,0.13771426962645675,0.0993889903688366,0.07665625481061122,0.11916667819119835
Pol130,Electric field,0.03385861832575639,0.04628460440652607,0.025897413459566792,0.03267667918411578,0.04719887499236154,0.02565450250609474,0.023574682241074812,0.026392129447660784,0.030878183686899152,0.03036809044027656,0.030762143260101883,0.022084725410399367,0.017358530405196,0.04808725093863657,0.027219575165955773,0.07495531510618976
T144,Electric field,0.01713493918931267,0.03726847411226365,0.013312607781780431,0.02032681190166989,0.03349599174998815,0.013391278798690816,0.013473424363336777,0.016080378375195582,0.021868540476092272,0.02433787683953479,0.024752628015361624,0.014934153533773526,0.015008535655412488,0.03161686634915724,0.01498826303447514,0.03914068379257914
V30,Frequency,26.327785643638844,31.87772867059826,33.04614314305117,31.916794262206828,85.95834155779872,39.751419426368756,30.457576021769498,37.60228270847912,52.97327741223998,21.74111747474573,43.741477587668584,40.95257602676794,50.063552229223355,27.787818792356006,35.78043436693414,9.808375653218103
ACONF,Intramolecular Noncovalent,0.06768259874103433,0.943369007547387,0.19590288970758335,0.6874417367684303,0.036048536757869114,0.08169443767429403,0.24528079445148665,0.39935147206113425,0.5223135180856141,0.6305366425166608,0.2025190107420149,0.4443692109046725,0.42211351226867005,0.05751841782653127,0.017529117387578126,0.03166522301968613
Amino20x4,Intramolecular Noncovalent,0.08486194025380851,0.657685091605078,0.3138670533790641,0.5164997403353098,0.28619456013874556,0.28730329644648406,0.30135259585500285,0.38761459917318514,0.5209395589069227,0.48211765852855243,0.3797300548001328,0.38971732537862713,0.3105273742348268,0.1889083252774582,0.18538730373266546,0.12428832760961024
BUT14DIOL,Intramolecular Noncovalent,0.05267122644843724,0.4090306623553681,0.11738320077435689,0.1856866628158712,0.24820533268583736,0.269938105572079,0.1264412010001732,0.28184382321053025,0.3944960418063805,0.2576734956598774,0.5417810455807941,0.18464206348160012,0.1107859259959886,0.029152971434054126,0.031908664574093436,0.043711801336282066
ICONF,Intramolecular Noncovalent,0.12352583791321582,0.5837508797271405,0.38194802614572554,0.5301200811973684,0.26336266251144014,0.278075925182788,0.296974620618966,0.5106083422184464,0.5397584790813641,0.40505485917369316,0.25837672328134953,0.4287752303781752,0.3766287352911681,0.14058225788281,0.2590056021909014,0.11859234075968429
IDISP,Intramolecular Noncovalent,1.4264694293116504,16.264772632382815,6.713939130091652,11.061309706135502,1.7038029517143698,2.0392238757112273,1.9785832321979269,2.939376155166249,3.619886689998389,9.52670544925875,7.1477097812639485,9.600741192398182,6.0398496486871,1.6540542306956907,2.6093272247640966,6.466069829782502
MCONF,Intramolecular Noncovalent,0.35228039449388815,2.4788337609006788,0.9095897069737188,1.7657560429808543,0.19545774604020372,0.1795072574384585,0.35289512495549274,0.48884049013447084,0.5411624170849008,1.6656003151864611,0.9847952446426362,1.471163914632782,0.7460214521988013,0.35829233762595025,0.22948058747800842,0.14578188711030796
PCONF21,Intramolecular Noncovalent,0.382442914132009,3.8034407831054193,1.2945844209863155,2.86849497187487,0.27060523334067066,0.5204610850261848,0.8875596389547992,0.8258519295712639,1.1382165308932268,3.0825866880645507,1.313350063935803,1.9914418216817882,1.3200371782454141,0.5761295700446687,0.290419998913823,0.1555119691039906
