Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
PArel,Isomerization,0.6513834651754608,1.7323649911726833,1.0605827388555036,1.0747995797680459,1.4512973781884795,1.5101185994095807,1.429957049870161,1.366193789834524,1.9730090583720052,1.7995266631067492,1.4458407109792957,1.481909306089035,1.8330538101306444,0.8733111998623364,0.9242678078717671,0.5478912458190376
Styrene42,Isomerization,0.5469600586741301,3.042553192192318,1.3038700817511006,1.7507847256993327,0.6729906973858615,2.0572262299843658,1.2802167267968632,1.0359644451956702,1.291283778413383,1.554966677210605,1.3394011277897202,1.3309670843042278,1.8161593642133484,0.7584361327049371,1.444065669270666,2.05953808878753
TAUT15,Isomerization,0.4267190162785686,1.871852896874986,1.8030187615805653,1.4577905186025635,1.3298404933164059,1.9300081149477868,1.2704819746174247,1.113421796548777,1.940928057895878,1.8771477075774485,1.4781694754442465,0.743622113024532,1.8001510088509267,0.5387674269273355,1.1621131508810576,0.8643071781048854
3B-69,Noncovalent,1.0993258659414302,1.2175172048829166,8.155026043516543,0.7134557457477427,1.3466466400802686,1.6922082205421973,2.6393497477868357,2.748848415200158,3.4585225771734796,0.711170450582798,1.2758237189880148,4.593471618457119,1.158592262777696,1.776517052482926,1.5413085428343403,16.321388932084805
3BHET,Noncovalent,0.629207144862769,1.3302301543158874,5.637291906532882,0.8546803355434313,1.0820697878589953,1.2982601875559812,2.125121989081386,1.9871713486359532,2.235214356053994,1.0274549219169642,1.287866789692205,3.026953692864803,0.9752277937864634,1.1103450034501223,0.8568541079176969,0.38018153402724847
A19Rel6,Noncovalent,0.7930099081382942,7.8389800271139,7.815856671460514,4.308159139754876,1.5962720206623011,1.8432085964199159,2.4702788201113486,2.5916214130977715,2.6833009242778565,3.7620271376054144,3.7602388227517443,6.653774132455179,2.675738452571125,0.7468882078340024,0.5681144279190072,0.631049247611976
A24,Noncovalent,0.9880327281505408,9.79929200134357,11.515186911740983,5.820896786741707,1.2698183662158091,2.139468516580733,2.066722175406927,1.665677741695015,1.9349820360495067,4.65840172867436,4.144197846938159,9.384508220304783,3.106168147988669,0.7771432690872333,0.5953962554234993,0.4558971241312852
ADIM6,Noncovalent,2.8743904650295855,43.82502138247978,33.408208902631216,31.160606525168884,0.480604043241901,7.583793743228838,3.1205139621177858,4.368952983655041,11.986366177780026,30.092955395724108,17.036886318167173,36.46304799657645,18.927739779619113,0.9167674417443316,1.1598371089090667,1.4945560939932365
AHB21,Noncovalent,0.8244891561775817,2.543384521372583,2.5529427307328563,2.208725843764152,0.7784890056592259,3.5317636025072807,3.043016821226713,1.545387478653893,1.1040187711976912,3.1750095379188457,1.57016219878314,2.0409040710878084,4.4171321349849055,0.7400590237027972,1.1129712719630551,0.7630188335600127
Bauza30,Noncovalent,0.7842098820186278,2.2866102000384725,2.0020150533622245,1.9288218806898498,0.7538042389699658,2.5856250807535632,1.6149365788058805,1.5357492603800538,1.0828515847312594,3.0653383985258413,1.9750013642513455,1.9424275512767906,3.4513640510705983,0.7808775203770134,1.1365448816843227,2.276783772384096
